ID,PlayerID,Date,LocalTime,StandardTime,PickBan,WarmUp,Advantage,Map,StartSide,TKills,TAssists,TDeaths,CTKills,CTAssists,CTDeaths,Damage,ADR,HS,Result,Rank,Queue,Rating,AvgFriendly,AvgEnemy,AverageOverall,Comments,KASTPercentage,GamesToday,LossStreak,WinStreak,LeetifyRating,LeetifyPosition,LeetifyAim,LeetifyUtility
799.0,2.0,2025-09-01,01:51:00,02:51:00,First,,Them,Ancient,T,1.0,0.0,4.0,10.0,2.0,8.0,1313.0,77.0,36.0,Loss,Unrated,3.0,,,,,,,3,1,0,2.8,25.0,68.0,36.0
800.0,1.0,2025-09-01,18:05:00,19:05:00,Second,,Them,Ancient,CT,5.0,2.0,9.0,3.0,3.0,11.0,1098.0,49.0,50.0,Loss,16597,4.0,,,,,,,4,2,0,,,,
801.0,1.0,2025-09-01,18:49:00,19:49:00,Second,,Neither,Dust II,CT,1.0,4.0,6.0,2.0,2.0,10.0,746.0,32.0,0.0,Loss,16249,5.0,,,,,,,5,3,0,,,,
802.0,2.0,2025-09-01,20:11:00,21:11:00,First,,Them,Dust II,CT,21.0,4.0,11.0,23.0,0.0,8.0,4054.0,135.0,38.0,Win,Unrated,5.0,,,,,,,6,0,1,9.41,50.0,62.0,32.0
803.0,2.0,2025-09-01,21:11:00,22:11:00,Second,,Them,Inferno,CT,8.0,1.0,7.0,10.0,3.0,7.0,1993.0,86.0,33.0,Loss,Unrated,5.0,,,,,,,7,1,0,,,,
804.0,1.0,2025-09-02,19:05:00,20:05:00,Second,,Us,Dust II,CT,7.0,7.0,10.0,22.0,5.0,6.0,3297.0,117.0,27.0,Win,15956,1.0,,,,,,,1,0,1,2.92,27.0,66.0,37.0
805.0,1.0,2025-09-02,20:06:00,21:06:00,Second,Deathmatch,Them,Mirage,CT,12.0,8.0,11.0,7.0,3.0,7.0,2142.0,76.0,42.0,Win,16324,1.0,,,,,,,2,0,2,1.59,19.0,66.0,36.0
806.0,1.0,2025-09-02,21:12:00,22:12:00,First,,Us,Ancient,T,11.0,5.0,6.0,6.0,1.0,3.0,1634.0,96.0,29.0,Win,16698,1.0,,,,,,,3,0,3,0.14,27.0,67.0,48.0
807.0,1.0,2025-09-03,19:11:00,20:11:00,Second,AimLabs,Them,Dust II,CT,5.0,1.0,4.0,8.0,2.0,7.0,1216.0,67.0,53.0,Win,17070,1.0,,,,,,,1,0,4,4.8,50.0,42.0,29.0
808.0,1.0,2025-09-06,22:04:00,23:04:00,Second,,Them,Inferno,CT,,,,,,,1578.0,75.0,41.0,Win,17439,2.0,,,,,,,1,0,5,,,,
809.0,1.0,2025-09-08,18:48:00,19:48:00,Second,AimLabs,Us,Ancient,CT,4.0,1.0,3.0,9.0,0.0,10.0,972.0,51.0,38.0,Loss,17808,1.0,,,,,,,1,1,0,-0.39,26.0,83.0,37.0
810.0,1.0,2025-09-08,19:31:00,20:31:00,First,Deathmatch,Neither,Mirage,T,11.0,1.0,7.0,5.0,2.0,3.0,1405.0,70.0,37.0,Win,17516,1.0,,,,,,,2,0,1,,,,
811.0,1.0,2025-09-09,18:44:00,19:44:00,First,,Us,Train,T,7.0,4.0,11.0,3.0,6.0,9.0,1493.0,67.0,50.0,Loss,17864,1.0,,,,,,,1,1,0,,,,
812.0,1.0,2025-09-09,19:25:00,20:25:00,First,,Neither,Ancient,T,9.0,5.0,8.0,6.0,2.0,1.0,1832.0,107.0,46.0,Win,17492,1.0,,,,,,,2,0,1,,,,
813.0,1.0,2025-09-10,18:51:00,19:51:00,First,AimLabs,Us,Dust II,T,8.0,6.0,10.0,8.0,2.0,7.0,1797.0,61.0,31.0,Win,17851,1.0,,,,,,,1,0,2,,,,
814.0,1.0,2025-09-11,19:37:00,20:37:00,First,,Us,Nuke,T,9.0,1.0,5.0,3.0,1.0,1.0,1276.0,79.0,50.0,Win,18225,2.0,,,,,,,1,0,3,3.91,34.0,84.0,34.0
815.0,1.0,2025-09-11,20:07:00,21:07:00,First,,Us,Nuke,CT,,,,,,,1047.0,47.0,45.0,Win,18515,3.0,,,,,,,2,0,4,,,,
816.0,2.0,2025-09-13,19:15:00,20:15:00,First,,Us,Dust II,T,,,,,,,2478.0,123.0,52.0,Win,Unrated,3.0,,,,,TML,,1,0,5,,,,
817.0,2.0,2025-09-13,19:55:00,20:55:00,Second,,Us,Overpass,CT,6.0,0.0,7.0,12.0,0.0,4.0,1256.0,62.0,33.0,Loss,Unrated,3.0,,,,,,,2,1,0,,,,
818.0,2.0,2025-09-13,20:33:00,21:33:00,Second,,Us,Inferno,CT,,,,,,,2665.0,111.0,32.0,Win,Unrated,3.0,,,,,,,3,0,1,,,,
819.0,2.0,2025-09-13,21:18:00,22:18:00,First,,Them,Train,CT,,,,,,,3335.0,111.0,39.0,Tie,Unrated,5.0,,,,,,,4,0,0,,,,
820.0,2.0,2025-09-13,22:16:00,23:16:00,First,,Them,Mirage,CT,10.0,4.0,10.0,10.0,2.0,11.0,2379.0,79.0,,Tie,Unrated,3.0,,,,,,,5,0,0,,,,
821.0,1.0,2025-09-15,18:30:00,19:30:00,First,Deathmatch,Neither,Mirage,T,2.0,3.0,8.0,4.0,3.0,8.0,1036.0,43.0,33.0,Loss,18869,1.0,,,,,,,1,1,0,-8.26,19.0,70.0,35.0
822.0,1.0,2025-09-15,20:20:00,21:20:00,First,AimLabs,Us,Nuke,T,4.0,2.0,9.0,0.0,0.0,0.0,,,,Loss,18480,1.0,,,,,TML,,2,2,0,,,,
823.0,1.0,2025-09-15,20:49:00,21:49:00,First,AimLabs,Us,Ancient,T,16.0,1.0,8.0,1.0,1.0,7.0,1748.0,87.0,35.0,Loss,18137,1.0,,,,,,,3,3,0,,,,
824.0,1.0,2025-09-15,21:23:00,22:23:00,Second,,Them,Overpass,CT,2.0,5.0,8.0,5.0,2.0,7.0,1119.0,48.0,28.0,Win,17829,1.0,,,,,EML,,4,0,1,-2.9,23.0,49.0,43.0
825.0,1.0,2025-09-16,19:35:00,20:35:00,Second,Deathmatch,Us,Mirage,CT,8.0,0.0,3.0,9.0,1.0,6.0,1298.0,64.0,35.0,Win,18201,1.0,,,,,,,1,0,2,-0.46,39.0,77.0,41.0
826.0,1.0,2025-09-17,18:44:00,19:44:00,Second,Deathmatch,Them,Overpass,CT,4.0,2.0,10.0,5.0,4.0,9.0,1623.0,54.0,25.0,Tie,18574,1.0,,,,,,,1,0,0,,,,
827.0,1.0,2025-09-18,19:40:00,20:40:00,First,AimLabs,Us,Train,T,6.0,2.0,10.0,5.0,6.0,8.0,1367.0,56.0,18.0,Loss,18631,1.0,,,,,,,1,1,0,-1.05,41.0,63.0,55.0
828.0,2.0,2025-09-18,20:33:00,21:33:00,First,,Them,Inferno,T,9.0,3.0,9.0,13.0,2.0,6.0,2426.0,105.0,31.0,Win,Unrated,4.0,,,,,,,2,0,1,4.83,41.0,71.0,32.0
829.0,2.0,2025-09-18,21:21:00,22:21:00,First,,Them,Mirage,CT,,,,,,,769.0,51.0,0.0,Loss,8714,5.0,,,,,TML,,3,1,0,,,,
830.0,2.0,2025-09-18,22:07:00,23:07:00,First,,Us,Inferno,T,10.0,3.0,10.0,10.0,1.0,9.0,2462.0,82.0,45.0,Loss,8606,4.0,,,,,,,4,2,0,-1.93,25.0,81.0,34.0
831.0,1.0,2025-09-20,20:32:00,21:32:00,First,,Them,Ancient,T,9.0,2.0,7.0,4.0,2.0,7.0,1141.0,49.0,46.0,Loss,18274,4.0,,,,,,,1,3,0,-4.17,46.0,79.0,46.0
832.0,1.0,2025-09-20,21:08:00,22:08:00,Second,,Us,Dust II,T,10.0,4.0,7.0,6.0,3.0,10.0,1743.0,58.0,56.0,Win,17962,5.0,,,,,,,2,0,1,2.37,27.0,52.0,50.0
833.0,1.0,2025-09-21,18:18:00,19:18:00,First,AimLabs,Them,Mirage,T,4.0,2.0,10.0,10.0,1.0,7.0,1514.0,63.0,35.0,Win,18312,1.0,,,,,,,1,0,2,0.42,25.0,48.0,42.0
834.0,1.0,2025-09-21,19:04:00,20:04:00,First,,Us,Inferno,CT,0.0,1.0,5.0,7.0,4.0,8.0,926.0,54.0,28.0,Win,18668,1.0,,,,,,,2,0,3,,,,
835.0,1.0,2025-09-22,18:58:00,19:58:00,Second,Deathmatch,Neither,Train,CT,1.0,1.0,5.0,3.0,3.0,10.0,643.0,37.0,50.0,Loss,19018,1.0,,,,,,,1,1,0,-7.38,11.0,51.0,57.0
836.0,1.0,2025-09-22,19:37:00,20:37:00,First,Deathmatch,Us,Overpass,T,11.0,3.0,9.0,6.0,0.0,1.0,1675.0,88.0,47.0,Win,18736,1.0,,,,,,,2,0,1,,,,
837.0,1.0,2025-09-22,20:15:00,21:15:00,First,,Them,Ancient,T,7.0,2.0,10.0,9.0,1.0,5.0,1648.0,68.0,37.0,Loss,19094,2.0,,,,,,,3,1,0,-2.18,26.0,64.0,27.0
838.0,1.0,2025-09-24,18:51:00,19:51:00,Second,AimLabs,Us,Train,CT,2.0,4.0,7.0,10.0,1.0,9.0,1178.0,56.0,33.0,Loss,18587,1.0,,,,,TML,,1,2,0,-2.0,44.0,61.0,68.0
839.0,1.0,2025-09-24,19:27:00,20:27:00,First,,Us,Mirage,T,6.0,0.0,5.0,3.0,2.0,5.0,842.0,40.0,22.0,Win,18221,1.0,,,,,,,2,0,1,-0.22,37.0,61.0,17.0
840.0,1.0,2025-09-25,18:46:00,19:46:00,First,Deathmatch,Them,Ancient,T,9.0,2.0,7.0,5.0,1.0,7.0,1239.0,59.0,21.0,Win,18588,1.0,,,,,TML,,1,0,2,0.97,42.0,87.0,40.0
841.0,1.0,2025-09-25,19:43:00,20:43:00,First,,Us,Mirage,T,9.0,3.0,10.0,11.0,1.0,10.0,1875.0,62.0,30.0,Tie,18947,1.0,0.99,19245.0,19535.0,19389.0,,66.7,2,0,0,,,,
842.0,2.0,2025-09-26,21:38:00,22:38:00,Second,,Us,Dust II,CT,,,,,,,1841.0,92.0,36.0,Loss,8504,5.0,,,,,,,1,1,0,,,,
843.0,2.0,2025-09-26,22:14:00,23:14:00,First,,Us,Mirage,T,,,,,,,1608.0,76.0,13.0,Loss,8392,5.0,,,,,,,2,2,0,,,,
844.0,1.0,2025-09-28,20:21:00,21:21:00,First,Deathmatch,Us,Ancient,T,7.0,2.0,4.0,4.0,2.0,10.0,1102.0,50.0,18.0,Loss,19000,1.0,,,,,,63.6,1,3,0,-2.98,23.0,73.0,43.0
845.0,1.0,2025-09-28,21:14:00,22:14:00,Second,Deathmatch,Them,Mirage,CT,2.0,3.0,6.0,19.0,3.0,7.0,2204.0,116.0,47.0,Loss,18606,1.0,0.79,19012.0,16551.0,18389.0,TML,,2,4,0,3.81,22.0,67.0,39.0
846.0,1.0,2025-09-28,22:01:00,23:01:00,First,Deathmatch,Us,Nuke,T,8.0,2.0,9.0,9.0,2.0,6.0,1834.0,76.0,52.0,Loss,18185,1.0,1.14,17602.0,17199.0,17467.0,,75.0,3,5,0,-3.23,24.0,74.0,31.0
847.0,1.0,2025-09-29,19:51:00,20:51:00,First,Deathmatch,Us,Dust II,T,8.0,4.0,8.0,7.0,1.0,6.0,1791.0,81.0,46.0,Loss,17813,1.0,,,,,,,1,6,0,,,,
848.0,1.0,2025-10-01,19:45:00,20:45:00,First,AimLabs,Us,Ancient,T,,,,,,,1464.0,69.0,22.0,Win,17506,1.0,0.91,16598.0,15901.0,16283.0,,71.4,1,0,1,-2.56,13.0,62.0,56.0
849.0,1.0,2025-10-01,20:44:00,21:44:00,First,,Us,Nuke,T,5.0,2.0,9.0,5.0,1.0,5.0,1117.0,58.0,20.0,Loss,17829,1.0,0.83,17731.0,16869.0,17321.0,,68.4,2,1,0,,,,
850.0,1.0,2025-10-02,20:14:00,21:14:00,Second,,Them,Nuke,CT,,,,,,,1566.0,68.0,40.0,Loss,17423,1.0,,,,,,,1,2,0,-3.53,23.0,54.0,32.0
851.0,1.0,2025-10-02,20:57:00,21:57:00,Second,,Neither,Dust II,CT,11.0,9.0,9.0,9.0,4.0,8.0,2016.0,67.0,35.0,Win,17052,1.0,,,,,,,2,0,1,,,,
852.0,1.0,2025-10-04,18:15:00,19:15:00,Second,AimLabs,Them,Mirage,CT,9.0,3.0,7.0,8.0,3.0,9.0,1973.0,98.0,35.0,Loss,17402,1.0,,,,,,,1,1,0,4.57,48.0,63.0,51.0
853.0,1.0,2025-10-04,18:58:00,19:58:00,First,AimLabs,Us,Train,T,5.0,3.0,8.0,4.0,2.0,3.0,1125.0,56.0,33.0,Win,17076,1.0,,,,,,,2,0,1,-2.02,27.0,41.0,40.0
854.0,1.0,2025-10-04,19:34:00,20:34:00,Second,,Us,Mirage,CT,6.0,5.0,9.0,5.0,5.0,9.0,1527.0,66.0,33.0,Win,17431,1.0,0.82,17705.0,16750.0,16725.0,,69.6,3,0,2,-3.98,28.0,48.0,55.0
855.0,2.0,2025-10-05,00:29:00,01:29:00,First,,Us,Inferno,T,12.0,0.0,8.0,6.0,4.0,7.0,1747.0,79.0,38.0,Win,8273,3.0,,,,,,,1,0,3,,,,
856.0,2.0,2025-10-05,01:08:00,02:08:00,First,,Us,Mirage,T,13.0,4.0,5.0,7.0,0.0,8.0,2112.0,91.0,35.0,Win,8625,3.0,,,,,,,2,0,4,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,,,,
,,,,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,,,,
